Date,City,Cause of Death
01/01/2008,Khartoum -  Khartoum -  Sudan,Terrorist Action
01/04/2010, - Khartoum - Khartoum -  Sudan,Veh. Accid-Auto
02/15/2014,Kassala,Veh. Accid-Auto
01/20/2016,Khartoum,Veh. Accid-Auto



