Date,City,Cause of Death
11/10/2005,Road M-22 -  Village Of Gukos -  Serbia And Montenegro,Veh. Accident-Auto
07/27/2008,Belgrade -  Serbia,Other Accident
12/27/2012,Belgrade -  Serbia,Other Accident



