Date,City,Cause of Death
02/16/2006,Kralovsky Chlmec -  Slovakia,Suicide
06/12/2009,Krupina -  Slovakia,Veh. Accid-Other
03/27/2010,Vinosady - Pezinok -  Slovakia,Homicide
11/04/2011,Bratislava -  Slovakia,Suicide
08/14/2016,Piestany  - Lodenica,Suicide
04/24/2017,Bratislava,Suicide



