Date,City,Cause of Death
07/31/2003,Liplje -  Slovenia,Veh. Accident-Motorcycle
08/02/2012,Koper -  Slovenia,Suicide
03/19/2013,Maribor -  Slovenia,Suicide
06/11/2013,Izola -  Slovenia,Veh. Accid-Other
06/29/2014, Planika,Other Accident
07/03/2014,Kobarid,Other Accident
12/14/2015,Piran,Suicide
02/10/2017,Ljubljana,Suicide



