Date,City,Cause of Death
04/18/2003,Mzuzu -  Malawi,Veh. Accident-Auto
08/26/2005,Salima Boma -  Malawi,Veh. Accident-Bus
12/02/2008,Ntcheu -  Malawi,Veh. Accid-Auto
09/07/2011,Chikhwawa -  Malawi,Other Accident
03/20/2017,Mzimba,Veh. Accid-Auto



