Date,City,Cause of Death
03/26/2007,Alotau -  Milne Bay -  Papua New Guinea,Other Accident
10/05/2010,Efate -  Papua new Guinea,Drowning
11/26/2012,Wewak -  East Sepik -  Papua New Guinea,Other Accident
05/02/2013,Sanma Province -  Vanuatu -  Papua New Guinea,Drowning



