Date,City,Cause of Death
07/19/2003,Raiskums -  Cesis Region -  Latvia,Drowning
10/27/2004,Riga -  Latvia,Homicide
05/14/2005,Veremi County -  Rezekne Region -  Latvia,Veh. Accident-Auto
08/16/2008,Aizkraukle -  Lativia,Drowning
10/15/2009,Riga -  Lativia,Other Accident
08/20/2012, Ventspils -  Latvia,Drowning
07/12/2013,Bergi -  Matisu Pagasts -  Latvia,Suicide
08/04/2013,Valmiera -  Latvia,Maritime Accident
06/01/2014,Cibla,Suicide



