Date,City,Cause of Death
09/20/2003,Dakar -  Senegal,Other Accident
12/20/2005,Dakar -  Senegal,Other Accident
03/28/2011,Heinrich Libke -  Diourbel -  Senegal,Veh. Accid-Auto
11/05/2012,Kaffrine -  Senegal,Vehicle Accident - Bus
11/09/2012,Kaolack -  Senegal,Vehicle Accident - Bus
09/10/2017,Dakar,Veh. Accid-Auto



