Date,City,Cause of Death
08/03/2005,Basrah -  Iraq,Terrorist Action
08/20/2005,North Of Kalsu -  Iraq,Terrorist Action
08/23/2005,Baqubah -  Iraq,Terrorist Action
09/04/2005,Baghdad -  Iraq,Terrorist Action
09/04/2005,Balad -  Iraq,Terrorist Action
09/07/2005,Basrah -  Iraq,Terrorist Action
09/07/2005,Basrah -  Iraq,Terrorist Action
09/07/2005,Basrah -  Iraq,Terrorist Action
09/07/2005,Basrah -  Iraq,Terrorist Action
09/19/2005,Mosul -  Iraq,Terrorist Action
09/19/2005,Mosul -  Iraq,Terrorist Action
09/19/2005,Mosul -  Iraq,Terrorist Action
09/19/2005,Mosul -  Iraq,Terrorist Action
09/20/2005,Near Balad -  Iraq,Terrorist Action
09/20/2005,Near Balad -  Iraq,Terrorist Action
09/20/2005,Near Balad -  Iraq,Terrorist Action
10/01/2005,Ramadi -  Iraq,Terrorist Action
10/19/2005,Al Kut -  Iraq,Terrorist Action
10/27/2005,Husain -  Iraq,Terrorist Action
11/12/2005,Fob Summerall -  Iraq,Homicide
11/17/2005,Balad -  Iraq,Terrorist Action
12/19/2005,Baghdad -  Iraq,Terrorist Action
12/22/2005,Baguba -  Iraq,Terrorist Action
12/28/2005,Balad -  Iraq,Terrorist Action
12/30/2005,Fallujah -  Iraq,Terrorist Action
01/01/2006,Al-asad -  Iraq,Veh. Accident-Auto
01/01/2006,Al-asad -  Iraq,Veh. Accident-Auto
01/01/2006,Al-asad -  Iraq,Veh. Accident-Auto
01/01/2006,Al-asad -  Iraq,Veh. Accident-Auto
01/06/2006,Nasiriyah -  Iraq,Terrorist Action
01/07/2006,Zambar Mountain -  Iraq,Air Accident
01/07/2006,Zambar Mountain -  Iraq,Air Accident
01/07/2006,Zambar Mountain -  Iraq,Air Accident
01/07/2006,Zambar Mountain -  Iraq,Air Accident
01/16/2006,Baghdad -  Iraq,Terrorist Action
01/18/2006,Basrah -  Iraq,Terrorist Action
01/18/2006,Basrah -  Iraq,Terrorist Action
02/11/2006,Baghdad -  Iraq,Terrorist Action
03/09/2006,Baghdad -  Iraq,Terrorist Action
03/14/2006,Tal Afar -  Iraq,Terrorist Action
03/20/2006,Baghdad -  Iraq,Terrorist Action
05/02/2006,Irbil -  Iraq,Suicide
05/03/2006,Tallil -  Iraq,Terrorist Action
05/07/2006,Tahwilla -  Iraq,Terrorist Action
05/08/2006,Near Rustamiyah -  Iraq,Terrorist Action
07/02/2006,Rustamyah -  Iraq,Other Accident
07/06/2006,Balad -  Iraq,Other Accident
07/06/2006,Bayji -  Iraq,Other Accident
07/17/2006,Baghdad -  Iraq,Other Accident
08/18/2006,Baghdad -  Iraq,Terrorist Action
08/28/2006,Baghdad -  Iraq,Terrorist Action
09/17/2006,Hawijah -  Iraq,Terrorist Action
09/22/2006,Basrah -  Iraq,Terrorist Action
09/25/2006,Tikrit -  Iraq,Terrorist Action
10/04/2006,Baghdad -  Iraq,Terrorist Action
10/04/2006,Baghdad -  Iraq,Terrorist Action
10/11/2006,Kudisha -  Iraq,Terrorist Action
10/22/2006,Baghdad -  Iraq,Terrorist Action
10/31/2006,Tikrit -  Iraq,Terrorist Action
11/02/2006,Baghdad -  Iraq,Terrorist Action
11/13/2006,Baghdad -  Iraq,Terrorist Action
12/21/2006,Baghdad -  Iraq,Terrorist Action
01/05/2007,Balad -  Iraq,Homicide
01/09/2007,Balad -  Iraq,Air Accident
01/13/2007,Baghdad -  Iraq,Other Accident
01/17/2007,Baghdad -  Iraq,Terrorist Action
01/18/2007,Baghdad -  Iraq,Terrorist Action
01/23/2007,Baghdad -  Iraq,Air Accident
01/23/2007,Baghdad -  Iraq,Air Accident
01/23/2007,Baghdad -  Iraq,Air Accident
01/23/2007,Baghdad -  Iraq,Homicide
01/23/2007,Baghdad -  Iraq,Air Accident
02/05/2007,Balad -  Iraq,Other Accident
03/08/2007,Scania -  Iraq,Other Accident
03/24/2007,Baghdad -  Iraq,Terrorist Action
03/27/2007,Baghdad -  Iraq,Terrorist Action
03/31/2007,Diwaniyah -  Iraq,Terrorist Action
04/22/2007,Diwaniyah -  Iraq,Terrorist Action
06/11/2007,Trikit -  Iraq,Terrorist Action
07/19/2007,Baghdad -  Iraq,Homicide
09/18/2007,Baghdad -  Iraq,Terrorist Action
11/26/2007,Baghdad -  Iraq,Veh. Accid-Auto
11/26/2007,Numaniyah -  Iraq,Terrorist Action
12/09/2007,Baghdad -  Iraq,Homicide
12/09/2007,Baghdad -  Iraq,Homicide
12/09/2007,Baghdad -  Iraq,Homicide
01/31/2008,Baghdad -  Iraq,Homicide
02/13/2008,Baghdad -  Iraq,Suicide
02/19/2008,Baghdad -  Iraq,Homicide
03/10/2008,Baghdad -  Iraq,Terrorist Action
03/15/2008,Balad -  Iraq,Terrorist Action
03/23/2008,Balad -  Iraq,Terrorist Action
03/23/2008,Balad -  Iraq,Terrorist Action
03/24/2008,Balad -  Iraq,Terrorist Action
03/26/2008,Balad -  Iraq,Terrorist Action
03/26/2008,Balad -  Iraq,Terrorist Action
03/27/2008,Baghdad -  Iraq,Terrorist Action
04/02/2008,Baghdad -  Iraq,Homicide
04/11/2008,Baghdad -  Iraq,Homicide
04/21/2008,Baghdad -  Iraq,Terrorist Action
04/28/2008,Mosul -  Iraq,Other Accident
05/02/2008,Salah Ad Din Province -  Iraq,Homicide
05/05/2008,Baghdad -  Iraq,Veh. Accid-Auto
06/13/2008,Balad -  Iraq,Terrorist Action
06/19/2008,Baghdad -  Iraq,Suicide
06/19/2008,Tallil -  Iraq,Veh. Accid-Other
06/24/2008,Sadr City -  Baghdad,Terrorist Action
06/24/2008,Sadr City -  Baghdad,Terrorist Action
07/05/2008,Al Kut -  Wassit -  Iraq,Homicide
07/07/2008,Mosul -  Iraq,Terrorist Action
07/07/2008,Mosul -  Iraq,Terrorist Action
12/05/2008,Al Anbar -  Iraq,Veh. Accid-Auto
05/22/2009,Baghdad -  Iraq,Other Accident
05/22/2009,Baghdad -  Iraq,Homicide
07/17/2009,Baghdad - Baghdad -  Iraq,Other Accident
07/17/2009,Baghdad - Baghdad -  Iraq,Other Accident
09/13/2009,Tikrit -  Iraq,Homicide
09/27/2009,Baghdad -  Iraq,Veh. Accid-Auto
01/23/2010,Ba'Qubah -  Iraq,Homicide
03/13/2010,Al Amarah -  Iraq,Homicide
06/17/2010,Sulaymaniyah -  Iraq,Veh. Accid-Auto
07/23/2010,FOB Kasul -  Iraq,Terrorist Action
02/04/2011,Sulaimaniye -  Iraq,Air Accident
02/04/2011,Suleimaniye -  Iraq,Air Accident
02/04/2011,Suleimaniye -  Iraq,Air Accident
05/23/2011,Ramadi -  Iraq,Veh. Accid-Auto
05/23/2011,Ramadi -  Iraq,Veh. Accid-Auto
05/31/2011,Baghdad -  Iraq,Homicide
06/23/2011,Baghdad -  Iraq,Terrorist Action
09/04/2011,Baghdad -  Iraq,Homicide
09/04/2011,Naziriyah -  Dhi Qar -  Iraq,Homicide
03/01/2012,Sulimaniyah -  Sulimaniyah -  Iraq,Homicide
10/11/2012,Basrah -  Iraq,Homicide
07/23/2013,Baghdad -  Iraq,Drowning
06/17/2014,Basrah,Other Accident
07/01/2015,Erbil,Suicide
11/15/2016,Afaq - Qaddissya,Drowning
05/18/2017,Baqubah,Terrorist Action



