Date,City,Cause of Death
07/09/2006,Luba Freeport -  Equatorial Guinea,Other Accident
05/28/2010,Bata -  Litoral -  Equatorial Guinea,Other Accident
08/15/2010, Aseng Field -  Equatorial Guinea,Suicide



