Date,City,Cause of Death
09/03/2006,Niger River -  Mali,Drowning
09/03/2006,Polyclinique Pasteur -  Mali,Drowning
12/21/2007,Djema -  Mali,Veh. Accid-Auto
12/02/2008,Bandiagara -  Mopti -  Mali,Other Accident
01/24/2010,Bamako -  Mali,Other Accident
09/04/2014,Bamako,Drowning
11/20/2015,Hotel Radisson Blu - Bamako,Terrorist Action
01/05/2016,Bamako,Drowning
08/17/2017,Bamako,Veh. Accid-Auto



