Date,City,Cause of Death
03/07/2003,Sofia -  Bulgaria,Homicide
06/25/2003,Sveti Vlas -  Burgas -  Bulgaria,Veh. Accident-Auto
10/24/2004,Sofia -  Bulgaria,Homicide
02/27/2005,Dolni Bogrov -  Sofia -  Bulgaria,Homicide
09/15/2005,River Iskar -  Reselets Village -  Cherven Bryag Area -  Bulgaria,Drowning-River
09/15/2005,River Iskar -  Reselets Village -  Cherven Bryag Area -  Bulgaria,Drowning-River
12/27/2005,Sofia -  Bulgaria,Suicide
12/27/2005,Sofia -  Bulgaria,Suicide



