Date,City,Cause of Death
08/30/2003,Cha Das Caldeiras -  Fogo -  Cape Verde,Other Accident
03/23/2004,Praia -  Cape Verde,Homicide
11/30/2005,Fogo -  Cape Verde,Suicide



