Date,City,Cause of Death
02/16/2004,Terrain Of Hollola -  Finland,Air Accident
07/07/2006,Turku -  Finland,Other Accident
11/23/2006,Kouvola -  Finland,Veh. Accident- Auto
07/18/2007,Rovaniemi -  Finland,Other Accident
10/12/2007,Kautta -  Finland,Veh. Accid-Auto
04/12/2009,Helsinki -  Finland,Other Accident
01/12/2010,Jomala -  Finland,Other Accident
10/22/2012,Kemi -  Finland,Homicide
05/02/2015,Helsinki,Suicide
07/02/2017,Espoo -  Capital Region,Other Accident



