Date,City,Cause of Death
12/04/2003,Cameroon,Other Accident
12/22/2003,Nkongsamba -  Cameroon,Veh. Accident-Auto
05/05/2007, mbanga-pongo -  Douala -  Littoral,Air Accident
05/05/2007, mbanga-pongo -  Douala -  Littoral,Air Accident
12/24/2007,Bonaberi Road -  Doaula -  Cameroon,Veh. Accid-Auto
12/25/2007,Littoral -  Cameroon,Veh. Accid-Pedestr.



